68.030800,-9.265467,41.179501
68.545303,2.356062,48.751499
68.837303,3.864182,48.547901
68.119598,2.239512,50.996700
68.433899,3.757242,50.740601
68.745697,5.247642,50.493401
68.011398,3.693791,52.996300
68.306801,5.207441,52.697399
67.705101,2.162011,53.300999
69.096901,5.337282,48.325199
69.365997,6.770792,48.140202
69.020897,6.718482,50.279800
69.647202,8.207083,47.937599
69.235703,8.174252,50.035999
68.601303,6.698092,52.425900
68.856598,8.151241,52.163700
67.914398,5.186331,54.957100
68.195099,6.686021,54.619301
68.430496,8.163582,54.313400
67.768997,6.709691,56.885101
68.011299,8.188821,56.514099
67.464104,5.215401,57.255600
67.324600,2.136671,55.655701
67.614098,3.670781,55.310600
67.197502,3.694471,57.649300
66.900497,2.166400,58.033798
13.125300,5.211541,113.209999
12.961900,5.962572,112.621002
12.643900,5.238791,114.263000
12.495000,6.015351,113.678001
12.815400,6.673322,112.094002
12.357200,6.750422,113.151001
12.045200,6.046142,114.738998
11.926000,6.806071,114.222000
12.185600,5.256221,115.321999
12.697200,7.345742,111.625999
12.238100,7.453301,112.685997
12.604000,7.978902,111.216003
12.145500,8.124942,112.269997
11.814700,7.535872,113.752998
11.709900,8.239662,113.325996
11.516200,6.857001,115.278000
11.409300,7.611521,114.800003
11.304800,8.344741,114.359001
11.015300,7.686211,115.832001
10.911000,8.451171,115.366997
11.124700,6.899111,116.338997
11.751500,5.274161,116.383003
11.623600,6.072951,115.805000
11.222500,6.102201,116.866997
11.339800,5.300221,117.441002
17.153099,19.237684,98.827400
17.466900,19.461685,98.384102
16.091801,19.984184,99.348000
16.404499,20.195585,98.848297
17.792299,19.684084,97.934196
16.739000,20.402885,98.336700
15.350400,20.991085,99.354103
15.722000,21.165585,98.756500
15.013800,20.796383,99.930397
18.120501,19.915884,97.484802
17.088499,20.608885,97.825104
18.444000,20.166285,97.044701
17.429600,20.830185,97.333900
16.094801,21.345985,98.168098
16.459900,21.542786,97.603500
14.718900,22.003584,99.190697
15.129200,22.151384,98.515503
15.517100,22.321285,97.883202
14.203300,23.024084,98.841202
14.606500,23.172085,98.156898
13.762400,22.907383,99.592102
13.890200,21.702682,100.621002
14.284300,21.869682,99.913300
13.259800,22.851982,100.429001
12.584400,22.892982,101.501999
70.682899,8.702313,39.666801
70.504700,7.429423,39.746201
70.877098,8.965364,37.748600
70.714996,7.734324,37.787399
70.318604,6.131963,39.808300
70.561798,6.474944,37.816601
70.902000,8.086814,35.883701
70.756302,6.867244,35.887901
71.031303,9.272584,35.873901
70.158997,4.790504,39.848999
70.397202,5.172474,37.836498
69.939796,3.403353,39.921501
70.203903,3.830684,37.885201
70.600403,5.607834,35.902199
70.800400,6.076194,34.052799
70.662003,4.804664,34.095100
70.958603,6.571965,32.288200
70.842796,5.338525,32.335400
70.924698,7.308414,34.023800
71.069199,7.761235,32.257401
71.150597,9.622234,34.020100
71.048302,8.480185,34.028400
71.164703,8.900084,32.249802
71.267403,9.998954,32.232899
11.556800,46.256680,106.822006
12.277800,46.225681,106.568008
12.466700,47.046379,107.087006
13.211000,47.011082,106.836006
12.929800,46.160782,106.293007
13.529000,46.079880,105.983009
13.868200,46.934181,106.566010
14.464700,46.823879,106.264008
14.106400,45.987782,105.656006
15.031200,46.698280,105.931007
15.478300,47.603180,106.498009
16.029100,47.437580,106.171005
14.898000,47.753380,106.812004
15.999900,48.548382,106.999008
16.557199,48.361980,106.697006
17.083200,48.155281,106.381004
17.695200,49.148979,106.891006
18.204399,48.913082,106.584007
17.148500,49.365379,107.189011
13.487200,47.895382,107.356010
14.250500,47.855282,107.107010
14.602700,48.759880,107.578011
15.363200,48.686779,107.299011
16.519100,49.541180,107.474007
15.756700,49.641582,107.732010
43.739101,34.288784,88.080009
44.004700,34.077385,87.615005
44.091202,34.385685,88.106506
44.348400,34.145885,87.601204
44.231400,33.860485,87.184311
44.575199,33.902985,87.145508
44.728100,34.225586,87.568108
44.947601,33.962086,87.073105
44.472801,34.495785,88.095810
44.409401,33.625084,86.811005
44.752998,33.656284,86.738411
44.542599,33.365685,86.518806
44.896400,33.373283,86.415810
45.130402,33.694683,86.642609
45.281502,33.409286,86.285210
45.346699,34.034386,86.976509
45.535400,33.763786,86.528008
45.701599,33.454784,86.156807
45.952999,33.838184,86.390511
46.129902,33.509285,86.002007
44.871899,34.612984,88.057411
45.130402,34.317783,87.509407
45.310398,34.738586,88.006905
45.538700,34.415386,87.440109
51.209801,37.157887,85.516609
51.466801,36.379086,84.581406
51.791302,37.300285,85.149406
52.030998,36.482685,84.182709
52.201199,35.626385,83.247009
52.575901,36.572685,83.732704
52.733601,35.678284,82.774605
52.340801,37.432083,84.727409
51.655300,35.562286,83.675209
51.788898,34.678085,82.809906
52.310101,34.721283,82.364708
51.932999,33.828983,82.043007
52.431499,33.849789,81.577309
52.861099,34.758190,81.883209
52.984100,33.839989,81.115005
53.297501,35.708885,82.257210
53.426300,34.772289,81.391609
53.528801,33.808289,80.608208
53.984100,34.752190,80.858910
54.089298,33.731689,80.045105
53.861900,35.717590,81.717506
52.893101,37.537685,84.247406
53.120998,36.642086,83.237206
53.679100,36.681885,82.679504
53.439098,37.623486,83.700607
46.995399,35.463184,87.698807
46.558800,35.259483,87.820206
47.260502,35.006886,86.963509
46.807800,34.830883,87.116104
46.122501,35.072384,87.907410
46.381199,34.655685,87.246307
47.032398,34.434986,86.467804
46.566200,34.322784,86.621010
47.527100,34.586384,86.276810
45.709499,34.904385,87.966110
45.955101,34.538784,87.330505
46.153000,34.219986,86.760506
46.830002,33.979885,86.102104
46.381802,33.903084,86.257011
45.744301,34.118084,86.878510
46.573101,33.559086,85.813011
47.019600,33.589184,85.604805
47.771500,34.158886,85.667007
47.301498,34.085186,85.900505
47.470699,33.631287,85.358711
47.944500,33.655884,85.087906
23.733700,-37.836716,94.356491
22.800200,-38.294514,95.411392
23.926600,-38.473015,94.182495
22.961300,-38.985115,95.234894
21.806101,-38.804417,96.526596
21.951099,-39.541817,96.349396
23.159100,-39.716217,95.019791
22.123800,-40.317917,96.127495
20.704700,-39.413517,97.680595
20.825399,-40.173817,97.509094
19.493099,-40.059216,98.862892
19.573299,-40.839714,98.683090
20.966299,-41.005516,97.262093
19.661800,-41.658714,98.428696
22.306400,-41.141914,95.849892
21.122700,-41.856514,96.962692
19.782301,-42.536415,98.114090
21.363899,-42.821915,96.596992
20.014000,-43.566116,97.712494
22.548201,-42.011616,95.521996
24.153099,-39.134514,93.977592
24.404100,-39.834015,93.731392
23.397800,-40.493515,94.766891
23.669600,-41.315815,94.461494
24.716400,-40.592815,93.443390
57.325699,3.802887,81.736504
57.624298,5.143267,81.349998
56.084702,3.785496,83.258698
56.389400,5.094177,82.882500
57.877701,6.494687,80.992699
56.646099,6.404277,82.562302
55.097801,5.048576,84.393303
55.301102,6.297036,84.086304
54.799198,3.763846,84.743698
58.096802,7.927647,80.610199
56.772598,7.724837,82.275200
58.296101,9.679757,80.121696
56.716599,9.033056,82.153297
55.388302,7.525826,83.855499
55.321899,8.692846,83.754799
53.913101,6.209866,85.545403
53.999401,7.362656,85.326302
53.952000,8.470586,85.216499
52.546501,7.263596,86.727501
52.521400,8.316456,86.587502
52.444500,6.146626,86.952400
53.406799,3.740306,86.185600
53.710201,5.002846,85.853996
69.988297,24.224493,47.276405
69.642899,24.402893,49.124302
70.143501,22.879692,47.184204
69.795097,23.043493,49.014805
69.299698,24.565193,50.955303
69.461899,23.196093,50.853806
69.927299,21.676792,48.979305
69.586601,21.825092,50.813602
70.274002,21.540592,47.128605
68.904701,24.710491,52.745903
69.072701,23.334291,52.662804
68.458801,24.851091,54.497803
68.629898,23.470491,54.438705
69.199600,21.965492,52.628704
68.772102,22.089390,54.427303
69.708199,20.467691,50.817303
69.303902,20.595692,52.652905
68.864899,20.722490,54.465305
69.351303,19.243191,52.703606
68.915497,19.355890,54.547703
69.779099,19.130192,50.841503
70.372597,20.211893,47.095406
70.044502,20.339993,48.958805
70.133400,19.023592,48.965202
70.438599,18.904392,47.084602
28.915001,37.717686,95.084404
29.395500,37.804085,95.130310
28.436701,37.621586,95.049408
29.872999,37.868385,95.196709
30.354799,37.896687,95.265709
29.376101,38.094086,95.460205
29.859900,38.171986,95.519409
30.344400,38.204483,95.586906
29.848600,38.508686,95.853210
30.340500,38.557083,95.903809
29.359501,38.431686,95.791504
28.408300,37.910984,95.368210
28.891701,38.006886,95.408005
28.870100,38.343685,95.733604
28.379700,38.248985,95.688805
48.199699,-80.685898,23.195787
48.819698,-82.176697,22.098787
49.519001,-78.566704,21.879286
50.134102,-80.097603,20.739986
49.494701,-83.731003,21.042986
50.800201,-81.670097,19.586287
51.306400,-77.858002,19.409786
51.888802,-79.458099,18.161386
50.695599,-76.315201,20.596888
50.166199,-85.688004,19.778486
51.422100,-83.470703,18.262886
50.909500,-88.099197,18.480785
52.372700,-85.363098,16.540886
52.529800,-81.160698,16.845987
53.306301,-82.881798,15.189986
52.897701,-77.124496,16.850687
53.474998,-78.850304,15.524387
54.108200,-80.504402,13.924087
54.265999,-76.451302,14.257188
54.807999,-78.105003,12.717387
53.786201,-74.693100,15.629888
51.783401,-73.972702,19.384188
52.376598,-75.512100,18.150288
53.278400,-73.056099,16.946388
52.757599,-71.524498,18.218489
0.757883,21.627380,118.080002
0.754843,21.008282,118.454002
1.606170,21.655981,117.949997
1.610870,21.042082,118.318001
-0.127340,20.312382,118.870003
-0.139294,19.643881,119.274002
0.756242,20.367081,118.838997
0.757081,19.702181,119.239998
-0.150577,18.953381,119.695999
0.763121,19.015581,119.658997
1.642010,19.748680,119.085999
1.667300,19.067881,119.492996
1.623120,20.406582,118.695000
2.463700,20.426380,118.448997
2.497100,19.775181,118.825996
2.540500,19.101681,119.219002
3.301860,19.777182,118.480003
3.354290,19.109180,118.861000
3.262020,20.422081,118.114998
2.430920,21.664480,117.721001
2.443410,21.056181,118.082001
3.237020,21.039680,117.753998
3.217430,21.641281,117.403999
28.367599,49.296986,103.427010
28.399000,48.763386,102.957008
29.299900,49.504986,103.223007
29.295900,48.961586,102.792007
28.428600,48.244186,102.482010
29.298599,48.439484,102.355011
30.195400,49.134686,102.602005
30.143801,48.592285,102.205009
30.244101,49.689686,102.989006
28.464199,47.728985,101.996010
29.298300,47.913383,101.894005
28.500799,47.200386,101.505005
29.276199,47.366886,101.434006
30.079700,48.046783,101.778008
30.010201,47.497185,101.349007
30.944700,48.693085,102.047005
30.844000,48.150684,101.646011
30.742901,47.606285,101.244011
31.603001,48.229786,101.503006
31.472799,47.692886,101.127007
31.740999,48.768684,101.876007
31.131001,49.794884,102.769005
31.033600,49.235683,102.416008
31.865900,49.308285,102.217010
32.002300,49.864784,102.535011
9.795490,-85.636017,71.576187
12.153500,-85.311012,70.813782
9.680000,-85.087013,73.660583
12.011100,-84.766418,72.886383
14.435700,-84.770004,70.008781
14.304400,-84.240913,72.097183
11.932700,-84.144516,75.130287
14.229500,-83.629219,74.336983
9.606660,-84.460716,75.958084
16.705099,-84.042908,69.205887
16.574600,-83.543419,71.273682
19.012300,-83.246208,68.321281
18.857300,-82.733414,70.411682
16.496700,-82.943314,73.508888
18.747101,-82.215317,72.594185
14.181700,-83.092613,76.617088
16.458900,-82.363213,75.780685
18.695999,-81.598412,74.870384
16.452499,-81.839912,78.138885
18.675600,-81.061913,77.159187
14.186000,-82.542915,79.063286
9.537500,-83.922615,78.314186
11.877100,-83.603516,77.476585
11.888000,-83.040413,79.954384
23.060801,30.426985,93.173004
22.834400,30.121185,93.275108
23.424000,30.241884,93.311211
23.205099,29.919685,93.407310
22.582300,29.793285,93.357307
22.964500,29.571285,93.484108
23.587999,29.726185,93.534706
23.356501,29.359684,93.602905
23.794800,30.060484,93.444511
22.302799,29.450085,93.419510
22.701200,29.200184,93.536407
22.013800,29.087585,93.437111
22.436100,28.808084,93.546310
23.112000,28.965784,93.645508
22.866899,28.546085,93.648209
23.781000,29.149885,93.713509
23.543800,28.737185,93.746506
23.328300,28.295485,93.739410
24.048201,28.509884,93.818710
23.844299,28.050785,93.812706
24.255899,28.945385,93.795204
24.202900,29.886086,93.556206
24.001200,29.537886,93.645905
24.457500,29.351185,93.740204
24.643900,29.711885,93.658310
27.964800,-32.595314,90.628494
28.081600,-32.573814,90.619789
27.904600,-32.451115,90.800995
28.049400,-32.327915,90.888893
28.240101,-32.546116,90.626396
28.208700,-32.236713,90.953896
27.940599,-32.101215,91.253792
28.101101,-31.951315,91.355492
27.791599,-32.265514,91.094589
28.422701,-32.522514,90.641792
28.387300,-32.159714,91.011696
28.627899,-32.505714,90.657295
28.585400,-32.090614,91.053391
28.279400,-31.818016,91.446289
28.475800,-31.694614,91.517693
27.922199,-31.682014,91.845894
28.095900,-31.518616,92.000092
28.285601,-31.349115,92.121490
27.839500,-31.234915,92.634689
27.998600,-31.024315,92.795593
27.624100,-32.078815,91.509094
27.775801,-31.887115,91.694389
64.004402,36.271690,63.178406
63.673801,37.545490,63.727509
63.440899,36.330387,64.616211
63.093201,37.591789,65.172310
63.317799,38.797390,64.323311
62.736801,38.832287,65.794510
62.535000,37.647289,66.589005
62.185299,38.877388,67.239807
62.860100,36.391289,66.003311
62.961399,40.032089,64.983711
62.384998,40.051788,66.484711
62.596500,41.258888,65.708511
62.033401,41.273388,67.240509
61.872299,40.088787,67.965408
61.535900,41.298988,68.745506
61.361599,40.132587,69.401009
61.003799,41.326588,70.209808
60.817799,40.174789,70.805107
60.486000,41.363590,71.650208
61.657101,38.930790,68.656006
61.128201,38.992188,70.028709
62.315102,36.466587,67.357506
61.987701,37.714188,67.972008
61.464802,37.788887,69.331207
61.769299,36.554489,68.670708
27.906601,18.419085,94.106201
27.924400,18.894384,93.956802
26.727400,18.664085,94.379303
26.788099,19.132984,94.218300
27.942301,19.399485,93.828201
26.842699,19.626986,94.075500
25.685699,19.402985,94.458900
25.775600,19.884184,94.308701
25.584299,18.938185,94.624802
27.958799,19.916685,93.721001
26.894501,20.129885,93.949501
27.981300,20.435085,93.640503
26.953899,20.635584,93.849098
25.862700,20.372684,94.171898
25.958000,20.865885,94.056503
24.872601,20.651585,94.356903
24.996000,21.138885,94.226700
23.922800,20.972984,94.530800
24.073700,21.446384,94.376602
24.753799,20.170385,94.510902
23.768200,20.491785,94.686996
24.486000,19.223684,94.826698
24.629700,19.692684,94.666603
23.609200,20.018684,94.853203
23.431900,19.554585,95.027901
19.552999,21.423584,95.599998
19.279100,21.061184,95.909203
20.470501,20.892485,95.474899
20.222601,20.512985,95.757599
19.013800,20.736685,96.259003
19.966000,20.153885,96.066803
21.188000,19.999784,95.590103
20.945900,19.621885,95.867203
21.420000,20.397985,95.337700
18.741600,20.439884,96.637299
19.709000,19.829084,96.404503
19.441601,19.534386,96.772499
20.701900,19.270685,96.173599
20.454500,18.951584,96.501801
21.744400,18.759285,95.919098
21.514099,18.418585,96.212303
22.833099,18.297184,95.664200
22.621901,17.935884,95.918404
21.966700,19.121685,95.648003
23.033400,18.677586,95.425499
22.409000,19.950884,95.192802
22.191000,19.523085,95.405602
23.236700,19.099686,95.216400
27.645800,16.603685,94.801498
26.293900,16.862785,95.092697
27.519899,16.157585,94.999298
26.139500,16.434084,95.302002
25.007000,17.163586,95.369301
24.827299,16.761984,95.593597
25.969700,16.021385,95.524696
24.636299,16.379185,95.834999
27.370800,15.714085,95.215797
23.785000,17.521685,95.638100
23.582199,17.142784,95.879898
22.400400,17.588985,96.190498
23.369499,16.785984,96.142700
22.169901,17.256186,96.481003
24.431700,16.003485,96.088799
23.146601,16.438984,96.422203
21.932600,16.934084,96.786400
22.915701,16.098185,96.714699
21.688900,16.609486,97.106903
24.213900,15.634385,96.359200
27.204700,15.275784,95.449699
25.784401,15.615885,95.762497
25.583700,15.215384,96.017601
27.021700,14.846985,95.696800
37.219002,-29.855616,90.584595
37.439701,-31.082315,90.073792
38.105400,-30.144415,90.099991
38.304600,-31.378916,89.611092
37.584801,-32.238914,89.630089
38.388199,-32.521214,89.187889
39.178299,-31.672115,89.046890
39.245998,-32.837914,88.636589
39.026199,-30.481915,89.513695
37.570801,-33.342113,89.224693
38.396198,-33.695816,88.808693
37.475101,-34.478916,88.855995
38.284401,-34.866615,88.487495
39.205601,-34.035717,88.289391
39.028900,-35.248615,87.967690
40.126499,-33.187214,87.965591
40.037998,-34.429516,87.613594
39.862801,-35.664017,87.355690
40.909302,-34.916416,86.857895
40.751301,-36.280315,86.601791
41.010300,-33.613415,87.186394
39.932899,-30.786415,88.841194
40.072601,-31.986515,88.359589
41.016602,-32.339016,87.602089
40.928699,-31.133316,88.052292
70.284798,13.715893,47.301403
69.946999,13.745792,49.261204
70.128502,12.369593,47.433002
69.815697,12.397593,49.436703
69.459099,12.434691,51.453606
69.662598,11.025292,49.636101
69.287598,11.035392,51.677299
69.990601,11.012292,47.594898
69.592201,13.787691,51.258804
69.175102,13.836291,53.261604
69.034103,12.461891,53.476303
68.739899,13.875192,55.261303
68.624496,12.469591,55.524704
68.858299,11.051891,53.736500
68.432999,11.063991,55.825001
69.099098,9.600721,51.919800
68.642502,9.615201,54.015301
68.201897,9.643090,56.155800
69.848198,9.629832,47.748001
69.478996,9.610782,49.828098
21.731600,24.666485,94.075706
21.450600,24.289085,94.217010
22.449800,24.279385,94.067909
22.190599,23.876184,94.191505
21.177401,23.909784,94.381905
21.942301,23.472586,94.340607
22.954901,23.497585,94.157509
22.731001,23.072186,94.292099
23.190399,23.921785,94.049210
20.914499,23.528185,94.570908
21.702900,23.059984,94.512001
20.653099,23.105484,94.738800
21.467800,22.621185,94.677696
22.513000,22.627785,94.434196
22.310301,22.185484,94.608398
23.547400,22.714785,94.222397
23.358000,22.253185,94.359100
23.178200,21.791485,94.515099
24.229500,21.921684,94.244698
24.397600,22.401585,94.136200
23.964701,23.606585,94.029510
23.749001,23.161285,94.116096
24.573400,22.863686,94.052597
24.761000,23.320585,93.992798
41.075100,45.921383,97.298508
41.848099,45.533386,96.793007
41.500500,46.494884,97.343407
42.295898,46.103184,96.812904
41.956299,47.066086,97.349609
42.772202,46.676483,96.801605
40.699902,46.841084,97.835609
41.139099,47.425083,97.867210
42.631699,45.116886,96.241310
43.106300,45.683586,96.242210
43.438099,44.679585,95.649406
43.944199,45.239784,95.624207
43.609798,46.243584,96.204910
44.471699,45.783886,95.564011
43.285099,47.250286,96.743004
44.150002,46.808685,96.115005
45.032299,46.332485,95.444611
44.710201,47.349186,95.965904
45.625301,46.866085,95.256111
43.802601,47.783886,96.639107
41.598202,47.989685,97.849304
42.433701,47.641186,97.314911
42.953999,48.193787,97.216705
42.086899,48.548786,97.781311
15.487200,13.325383,104.089996
16.384199,12.564683,103.339996
15.516300,13.759283,103.860001
16.422199,12.990582,103.126999
17.339100,11.798383,102.624001
17.389700,12.218884,102.426003
16.455999,13.421383,102.903000
17.432100,12.646784,102.222000
15.541000,14.191983,103.633003
18.309299,11.072783,101.989998
18.385799,11.483184,101.799004
19.345900,10.333684,101.435997
19.441200,10.750084,101.252998
18.447100,11.904384,101.607002
19.527700,11.174884,101.065002
17.471300,13.080884,102.007004
18.510401,12.330784,101.408997
19.606300,11.601784,100.875999
18.572701,12.763584,101.195999
19.682899,12.036183,100.669998
17.520100,13.516084,101.782997
15.561400,14.627983,103.391998
16.492800,13.853683,102.677002
16.530701,14.289584,102.438004
15.584900,15.070483,103.139999
34.177799,28.311686,93.515610
34.303299,27.904285,93.476204
34.809502,28.344185,93.299606
34.940800,27.945885,93.250809
34.431198,27.450384,93.389305
35.077301,27.497786,93.156105
35.576099,27.988485,93.038704
35.725399,27.528585,92.952110
34.564301,26.956285,93.263611
35.226898,26.999384,93.041809
34.705101,26.430386,93.109406
35.390900,26.461885,92.891205
35.891499,27.032085,92.830505
36.076099,26.493084,92.670105
36.360401,27.570185,92.729309
36.543800,27.075285,92.598907
36.749199,26.547585,92.425407
37.177502,27.134584,92.348610
37.405602,26.610285,92.163605
36.976200,27.624384,92.488510
35.433399,28.386585,93.080307
36.046299,28.438585,92.871208
36.196701,28.027185,92.820709
36.796398,28.079485,92.585808
36.635201,28.488184,92.641411
45.825001,24.337887,86.213409
45.213100,23.959887,86.762207
46.282398,23.884586,85.864510
45.646999,23.493887,86.441505
44.977901,23.119787,87.007797
46.096401,23.011787,86.145599
45.404900,22.626486,86.728401
46.756699,23.414288,85.543900
44.553398,23.609587,87.305206
43.852901,23.298784,87.835701
44.260201,22.791388,87.553802
43.118000,23.006285,88.355301
43.505600,22.503485,88.093498
44.676998,22.280886,87.290901
43.896198,21.972084,87.853203
45.850300,22.114687,86.490402
45.096199,21.754686,87.063202
44.299400,21.434086,87.634003
45.524399,21.188486,86.879501
44.701500,20.855186,87.456001
46.310902,21.574787,86.271500
47.243301,22.932787,85.250900
46.564499,22.504187,85.871597
47.043301,21.991087,85.626602
47.738098,22.440487,84.980301
1.359970,-94.999207,54.139183
1.446620,-95.953506,53.571186
4.359780,-94.895210,53.956985
4.503550,-95.846504,53.367386
1.522570,-96.946007,52.989883
4.635390,-96.849205,52.744785
7.420830,-95.728409,52.808884
7.607260,-96.734909,52.137184
7.238660,-94.763008,53.443684
1.593720,-97.927109,52.435085
4.766090,-97.845009,52.146687
1.658390,-98.865906,51.936184
4.893520,-98.791908,51.615284
7.781710,-97.735306,51.490784
7.948850,-98.695404,50.921185
10.407400,-96.565010,51.167686
10.614300,-97.553505,50.472084
10.775100,-98.508308,49.879986
13.244100,-97.250107,49.283283
13.396800,-98.205307,48.667286
13.066300,-96.252007,50.004684
9.983390,-94.595406,52.580883
10.188600,-95.569405,51.884384
12.887300,-95.267807,50.765484
12.675700,-94.295609,51.532085
5.852430,21.169682,115.547997
6.374510,20.971581,115.000000
5.812290,21.727482,115.259003
6.331620,21.532381,114.723000
6.853750,20.736181,114.429001
6.810230,21.299681,114.163002
6.291410,22.078781,114.449997
6.769810,21.846081,113.897003
5.773300,22.274281,114.975998
7.316400,20.467180,113.839996
7.272560,21.025881,113.581001
7.777360,20.161982,113.233002
7.732430,20.713181,112.978996
7.229530,21.570381,113.321999
7.688930,21.250381,112.723999
7.185380,22.108681,113.056999
7.648940,21.778280,112.459999
7.147310,22.636082,112.782997
7.611670,22.299181,112.188004
6.726940,22.387180,113.626999
6.690720,22.917681,113.348000
5.730670,22.819281,114.689003
6.248420,22.622280,114.171997
6.213040,23.155380,113.885002
5.696780,23.353981,114.391998
30.138300,-84.613205,43.910786
28.121599,-85.785606,45.419586
30.340200,-85.498009,42.627483
28.328800,-86.687508,44.167484
26.024099,-86.882011,46.924385
26.245600,-87.800911,45.700085
28.548500,-87.579910,42.984684
26.422300,-88.682709,44.515583
30.564699,-86.419708,41.433186
23.833799,-87.813805,48.587986
24.057400,-88.711510,47.397785
21.519300,-88.645004,50.233486
21.771099,-89.500008,49.116585
24.250200,-89.639809,46.273285
21.978001,-90.393509,48.039986
26.652300,-89.651505,43.412384
24.452400,-90.613510,45.218586
22.174900,-91.307510,46.991386
24.682100,-91.619408,44.168884
22.388100,-92.292809,46.001583
26.913500,-90.706207,42.348785
30.850599,-87.447708,40.257286
28.798901,-88.562805,41.864883
29.080000,-89.634308,40.788383
31.209600,-88.508308,39.186684
38.445202,36.219986,92.846008
38.914398,36.041386,92.506310
37.988602,36.402584,93.167610
39.386398,35.860283,92.137306
39.857700,35.671783,91.737404
39.060799,36.248085,92.759705
39.549000,36.058086,92.380905
40.037399,35.843086,91.961311
39.750099,36.301983,92.612404
40.253899,36.058884,92.173607
39.246498,36.525085,93.012909
38.103001,36.645485,93.462708
38.574902,36.457283,93.120407
38.745701,36.744385,93.383705
38.258900,36.938187,93.744011
-0.082897,35.034180,109.121010
0.571846,35.015182,109.096008
-0.096615,35.672581,108.876007
0.541470,35.649483,108.850006
1.220700,34.984383,109.027008
1.173290,35.612080,108.786011
0.509089,36.304279,108.636009
1.125440,36.259781,108.578011
-0.113123,36.329983,108.658005
1.853210,34.934982,108.922005
1.789370,35.557480,108.690010
2.461580,34.861580,108.785011
2.384260,35.480381,108.564011
1.728210,36.198380,108.489006
2.310210,36.117680,108.371010
1.075430,36.907379,108.396011
1.662810,36.846981,108.317009
2.230350,36.768379,108.209007
1.598900,37.485882,108.176010
2.159580,37.411880,108.071007
1.020600,37.542782,108.257011
-0.129716,36.975780,108.467010
0.476035,36.951881,108.447006
0.431325,37.584183,108.310005
-0.160526,37.605480,108.333008
45.766899,11.432985,90.560898
47.222198,11.439186,89.695503
45.460098,12.272586,90.385696
46.853401,12.289586,89.566704
